sid|list|delist|list_entry|delist_entry
245412|20170206|||
47387|19930728|||
15988|20040901|||
242065|20160928|||
539285|20170911|||
266102|20170308|||
266053|20170306|||
28315|20110819|||
16760|20050412|||
59222|20001221|||
23315|20091021|||
29915|20121009|||
19947|20151230|||
30344|20140121|||
59181|20001211|||
24527|20100226|||
241071|20160812|||
26711|20160309|||
15109|20070109|||
47770|19940110|||
58287|20000323|||
45348|19931108|||
14696|20030814|||
14391|20030408|||
416973|20170511|||
27287|20151209|||
266449|20170317|||
25272|20100705|||
59272|20001229|||
25682|20100827|||
56828|19980605|||
29408|20120309|||
47782|19940128|||
29628|20160303|||
524079|20170801|||
530758|20170811|||
244866|20170104|||
27439|20110303|||
28346|20111013|||
27438|20110505|||
24372|20110318|||
33035|20150611|||
24867|20100706|||
964212|20180205|||
27699|20110407|||
59364|20010227|||
25488|20100708|||
56711|19980303|||
24284|20100108|||
54481|19961030|||
54426|19960923|||
19916|20070626|||
24906|20100713|20220627.0||20220627.0
55615|19970818|||
47372|19901219|||
54006|19960516|||
24758|20100601|||
19437|20070328|||
23528|20091203|||
25155|20100713|||
27315|20110222|||
59234|20001225|||
49076|19940808|||
59780|20010824|||
14633|20030721|||
53619|19960524|||
57149|19991223|||
52333|19951115|||
978081|20180301|||
18749|20061215|||
27057|20120726|||
27401|20110310|||
27976|20110615|||
56833|19980609|||
13626|20020702|||
21695|20080522|||
14460|20030529|||
50612|19950228|20220630.0||20220625.0
47470|19931018|||
56801|19980519|||
55161|19970226|20190709.0||
53217|19961011|||
414311|20170425|||
243818|20161129|||
25264|20100928|||
28256|20160412|||
617387|20171121|||
241389|20160831|||
587227|20171101|||
245808|20170220|||
55572|19991110|||
55414|19970604|||
21593|20080623|||
45343|19930827|||
267095|20170406|||
27293|20160421|||
242410|20161012|||
29309|20120117|||
15843|20040726|||
245221|20170112|||
421080|20170606|||
56757|19980408|||
22658933|20180509|||
776584|20171130|||
21600|20080623|||
267023|20170406|||
36008|20160418|||
36220|20150630|||
266101|20170310|||
20949|20100720|||
241020|20160809|||
22642317|20180508|20240722.0||20240722.0
29477|20120508|20220704.0||20220704.0
28473|20140210|||
23413|20110505|||
239284|20160606|||
13466|20020509|||
46063206|20200720|||
241392|20160823|||
22247|20090929|||
21618|20080612|||
15131|20040107|||
12957|20011220|||
266558|20170321|||
24297|20100618|||
29727|20120605|||
241206|20160817|||
19639|20070530|||
539289|20170912|||
22175|20080919|||
20932|20071226|||
266256|20170313|||
530140|20170809|||
35946|20150629|||
243781|20161129|||
18793|20061222|||
20160|20070813|||
23663|20100118|||
25679|20120511|||
56961|19981021|||
245847|20170222|||
551875|20170926|||
27075|20150629|||
19440|20070403|||
244713|20170120|||
30851|20150626|||
23718|20091030|||
18694|20061130|20240628.0||20240628.0
27266|20120905|||
22088|20090717|||
14742|20030903|||
53690|19960627|||
55306|19970422|||
49078|19940808|||
25741|20100825|||
49943|19950124|||
20163|20070816|||
14026|20021202|||
57094|19990909|||
26449|20120601|20220628.0||20220628.0
19141|20070208|20230811.0||20230811.0
29624|20150518|||
55445|19970616|||
55350|19970509|||
47291|19940128|||
28066|20110805|||
25283|20100720|||
26635|20101231|||
56936|19980915|||
57412|19990325|||
47482|19931208|||
54635|19961218|20230628.0||20230620.0
42930947|20200420|||
47405|19931018|20190524.0||
55415|19970606|||
23648|20091030|||
36192|20150217|||
47373|19901219|||
47408|19931025|||
47790|19940224|||
23259|20090929|||
56028|19970626|||
47254|19901219|||
13801|20040130|||
47490|19931220|||
20048|20070720|20191129.0||
419843|20170619|||
27927|20110608|||
26599|20110218|||
23393|20091127|20240927.0||20240927.0
23471603|20180523|||
57546|19991118|||
24148|20100205|||
20971|20080123|||
27299|20120525|||
27223|20151223|||
241262|20160808|||
26905|20110222|||
551469|20170926|||
55641|19970818|||
587946|20171106|||
21532|20080512|||
243299|20161111|||
21768|20080708|||
426643|20170619|||
27166|20110615|||
244028|20161212|||
19139|20070215|||
846069|20171208|||
59429|20010316|||
28558|20140703|||
56063|19971015|||
55059|19971105|||
58561|20000518|||
58283|20000420|||
26687|20110325|||
21591|20080605|||
27377|20120228|||
25722|20100902|||
27418|20150123|||
29615|20120511|||
28738|20111103|||
18745|20061208|||
57128|19991112|||
18125|20121102|||
24433|20100209|||
524743|20170802|||
58795|20000712|||
28936|20151224|||
26019|20101013|||
420423|20170602|||
18458|20060915|||
26335|20101229|||
14503|20030609|||
26611|20110805|||
25113|20100908|||
21832086|20180328|||
57174|20000221|||
415875|20170509|||
25911|20100818|||
423466|20170615|||
28386|20120309|||
33932|20141229|||
55471|19970703|||
266349|20170314|||
21631|20080512|||
24722|20100528|||
58813|20000807|||
27271|20110819|||
266103|20170307|||
25755|20101224|||
57893|19990609|||
36290|20151222|||
56407|19971218|||
57532|19990408|20200814.0||
24363|20100120|||
53685|19960614|||
47371|19901219|20220621.0||20220621.0
47412|19931108|||
23449|20091127|||
15787|20040713|20191101.0||
55444|19970616|20220707.0||20220701.0
47287|19921013|||
238795|20160516|||
29414|20120309|||
55278|19970411|||
28536|20110818|||
56802|19980519|||
47432|19920331|||
26268|20101112|||
54246|19960816|||
18391|20060823|||
245251|20170125|||
47009973|20200818|||
58479|20000616|||
53384|19940907|||
27859|20110602|||
58918|20000920|||
24600|20100413|||
24162|20100209|||
58706|20000725|20240718.0||20240712.0
21694|20080526|||
26452|20101028|||
30275|20150127|||
15446|20040412|||
36549|20151210|||
14515|20030616|||
23669733|20180620|||
244867|20170110|||
26753|20101228|||
244896|20170111|||
26651|20101231|||
58668|20000706|||
24351|20100108|||
976922|20180212|||
529085|20170817|||
25705920|20180926|||
28259|20121009|20230713.0||20230713.0
584570|20171016|||
24934|20100610|||
427814|20170706|||
21527|20080418|||
23716|20100421|||
24721|20100728|||
57922|19990824|||
587943|20171106|||
22494897|20180427|||
36115|20141231|||
266100|20170306|||
425845|20170627|||
25814|20100910|||
24138|20100402|||
36228|20150626|||
589026|20171109|||
30214|20150518|||
29413|20120316|||
26171|20101105|||
26938|20110128|||
244768|20170104|||
28503|20110927|||
917237|20171229|||
24892|20100803|||
415023|20170503|||
23365|20100203|||
27294|20110819|||
243320|20161130|||
57285|20001219|||
267159|20170410|||
24518|20140930|||
27376|20110415|20220704.0||20220704.0
56471|19980122|||
25733|20100825|||
58583|20000615|||
24777|20100428|||
35919|20150423|||
18594|20071105|||
523758|20170731|||
421079|20170626|||
530759|20170811|||
418955|20170523|||
27301|20140127|||
13435|20020510|||
45848502|20200715|||
25844|20100915|20191016.0||
18326|20060810|||
28354|20140121|20210830.0||
47364|19930407|||
26715|20110111|||
14768|20030918|||
54538|19961115|||
57014|20000712|||
26518|20101207|||
41030822|20200221|||
27379|20120726|||
422764|20170613|||
55164|19970228|||
55211|19970416|||
47274|19921116|||
56084|19980813|||
22206|20090910|||
57411|19990128|||
30005|20140128|||
55375|19970522|||
58400|20001228|20181228.0||
58567|20000608|||
55431|19970612|||
58609|20000622|||
55163|19970228|||
58674|20000706|20230215.0||20230209.0
617385|20171122|||
25954|20101210|||
54608|19961206|||
26336|20141230|||
24189431|20180720|||
23991|20100122|||
414268|20170425|||
24531|20100409|||
53541|19960422|||
54656|20010228|||
244384|20161223|||
19305|20070227|||
36010|20150611|||
16283|20070928|||
28257|20111205|||
415203|20170504|||
22468348|20180426|||
55095|19970220|||
30003|20140123|||
245102|20170119|||
25724|20101026|||
29190|20150324|||
24717|20110603|||
950817|20180119|||
23382|20090828|||
243051|20161101|||
59455|20010328|||
14342|20070205|||
539287|20170922|||
524078|20170801|||
28306|20111103|||
242066|20160928|||
27880|20110525|||
57453|19990312|||
266304|20170314|||
26626|20101229|||
27059|20150319|||
239760|20160719|||
28501|20110831|||
420102|20170601|||
36039|20140910|20230710.0||20230710.0
28383|20140626|||
20915|20120503|||
26582|20101215|||
14761|20030915|||
20928|20071218|||
36017|20150630|||
21639|20140825|||
245486|20170213|||
27973|20110622|||
23136393|20180608|||
14724|20030828|||
18792|20061222|||
27995|20110629|||
24617|20100416|||
27107|20110310|||
25140|20110629|||
15380|20040323|||
47355|19930304|20210721.0||
47416|19931119|||
54378|19960830|||
59983|20011129|||
20937|20071219|||
59617|20010615|||
13822|20020830|||
47794|19940224|||
54617|19961210|||
57240|19991202|||
36099|20150216|||
47714|19940311|||
20972|20080116|||
56793|19980511|||
54470|19961028|20240703.0||20240627.0
47368|19930504|||
13185|20020228|||
24175|20091225|||
47491|19931208|||
25248|20111102|||
47342|19920910|||
53090|19960205|||
51072|19940617|||
55248|19970331|||
28504|20140219|||
25466|20120316|||
56062|19971007|||
53133|19990713|||
27296|20150422|||
21603|20080605|||
53218|19960208|||
20165|20070919|||
54662|19961225|||
55366|19970606|20220124.0||20220125.0
53168|19960119|||
47508|19940103|20170707.0||
57239|19991202|||
53716|19960819|20130814.0||
21085|20080201|||
56807|19980520|||
53388|19960327|||
47440|19930607|20151230.0||
26499|20101210|||
36013|20150701|||
56032|19970627|||
34735|20150612|||
536193|20170831|||
976908|20180208|||
522347|20170725|||
846776|20171212|||
29636|20160204|||
24416|20141205|||
25705931|20181015|||
56991|19990107|||
24412|20100120|||
245302|20170208|||
57113|19990616|||
418956|20170524|||
24272|20100210|||
29789|20121011|||
24956|20100319|||
551466|20171013|||
20750|20071205|||
24537|20100423|||
28377|20111229|||
26714|20110302|||
27079|20120717|||
36054|20160215|||
29026|20111130|||
30523|20150120|||
27272|20150629|||
29318|20120410|20230530.0||20230530.0
244286|20161220|||
29317|20120315|||
54080|19960614|||
416670|20170503|||
53262|19961210|20231026.0||20231025.0
29881|20120807|||
241327|20160826|||
57912|19990721|||
47299|19940311|||
19600|20070427|||
59166|20001215|||
417432|20170516|||
26939|20110128|||
55966|19970910|||
615417|20171110|||
21533|20080509|||
19545|20070420|||
18659|20120808|||
25505|20100812|||
58869|20000906|||
26108|20101109|||
243908|20161206|||
26472|20150529|||
54416|19970128|20220629.0||20220629.0
20675|20071122|||
16630|20050303|||
424588|20170622|||
241390|20160920|||
25050|20100623|||
14645|20030724|||
57125|19991021|||
241280|20160818|||
266447|20170317|||
539036|20170908|||
27434|20111122|||
20699|20100126|||
19973|20070919|||
18586|20061017|||
59299|20010110|||
47357|19930316|||
56036|19970627|||
59365|20010305|||
55308|19970422|||
24528|20100226|||
59265|20001227|||
26211|20101117|||
57369|19990119|||
53540|19960701|||
13947|20021029|||
53554|19960529|||
57289|19981126|||
22192|20090910|||
57755|20000420|||
28351|20111028|||
56834|19980609|||
55473|19970704|20230804.0||20230803.0
56839|19980616|||
54043|19960606|||
23869|20100112|||
29478|20120511|||
54633|19961217|||
56572|19980416|||
59221|20001225|||
55500|19971225|||
47378|19930610|||
25616|20100908|||
47374|19920902|||
29899|20120801|||
18354|20060801|||
18521|20090921|||
58249|20000316|||
245784|20170220|||
28600|20110830|||
27814|20110520|||
26006|20101021|||
21080|20080130|||
417830|20170519|||
24996|20100706|||
53280|19960312|||
35960|20141203|||
615713|20171116|||
26130|20141009|||
975603|20180206|||
21594|20080516|||
29131|20120319|||
24952|20100421|||
25018|20100430|||
27873|20110525|||
26132|20110929|||
30412|20150319|||
14277|20030428|||
243876|20161206|||
56350|19971106|||
58734|20000807|||
25263348|20180912|||
19018|20070112|||
30631|20150701|||
553113|20170929|||
245135|20170120|||
59366|20010320|||
27270|20120329|||
27406|20150701|||
20474|20071113|||
49103|19940815|||
55320|20061016|||
28882|20111122|||
29006|20111229|||
36315|20150217|||
21832|20080813|||
18486|20081205|||
55490|19970715|||
27300|20110715|||
14523|20030618|||
27868|20110511|||
13583|20020618|||
20200|20070913|||
523336|20170728|||
245501|20170222|||
266495|20170321|||
13399|20020425|||
59287|20010419|||
56715|19980311|||
25653|20100820|||
57905|19990714|||
15444|20040408|||
24762|20100326|||
26151|20140128|||
23980|20100122|||
30936|20150122|||
35853|20150424|||
586376|20171101|||
23655|20091030|||
57127|19991116|||
59182|20001218|||
59167|20001208|||
58910|20000922|||
47392|19930928|||
52053|19951027|||
55270|19970711|||
16846|20050523|||
57584|19990611|||
25504|20100812|||
15005|20031203|||
13206|20020304|||
18695|20061130|||
25198|20100716|20210531.0||
14380|20030401|||
36114|20141013|||
25759|20101231|||
48154|19940520|||
58702|20000718|20240628.0||20240628.0
21761|20080625|||
24778|20100601|||
29038|20111228|||
54561|19961120|||
47256|19920327|||
15708|20040625|||
26221|20101118|||
16878|20050531|||
57464|19990429|||
13706|20020718|||
47467|19931008|||
54563|19961122|||
28609|20111018|||
14227|20030128|||
59795|20010822|||
54459|19961011|||
54169|19970703|||
244250|20161220|||
57927|19990824|||
29492|20120426|||
58557|20000518|||
24360127|20180806|||
57153|19991216|||
23609|20091230|||
24525|20100226|||
23530|20091127|||
29005|20120113|||
18340|20060731|||
35993|20150422|||
26198|20101112|||
13533|20020603|||
427274|20170703|||
241820|20160912|||
36106|20150611|||
245500|20170213|||
25960|20100928|||
244847|20170110|||
23524|20090910|||
266875|20170330|||
551468|20171013|||
244148|20161214|||
245281|20170126|||
36005|20150227|||
525173|20170802|||
47760|19940106|||
55258|19970617|||
17594|20070228|||
535114|20170829|||
21571|20080508|||
36291|20160307|||
240116|20160802|||
27409|20110920|20220622.0||20220622.0
56962|19981021|||
29124|20120106|||
57132|19991118|||
25421937|20180919|||
22159075|20180418|||
56737|19980327|||
29800|20120816|||
26883|20110118|||
26989|20110222|||
569638|20171020|||
245488|20170214|||
415876|20170505|||
20301|20070913|||
58898|20000919|||
26058|20111107|||
24139|20100203|||
20473|20071120|||
13385|20020412|||
587225|20171102|||
29625|20150527|||
15811|20040721|||
57295|19981203|||
55294|19970415|||
56824|19980602|||
56867|19980630|||
28592|20110927|||
55048|19961126|||
57089|19990923|20201217.0||
24742|20100608|||
52110|19951102|||
35847|20150629|||
14716|20030821|||
54525|19961111|||
52339|19951115|||
57598|20000221|||
13145|20020131|20210129.0||
23322|20091021|||
47507|19940103|||
54109|19960606|||
18217|20060623|||
53042|19960927|||
59336|20010228|||
47475|19931118|||
47786|19940204|||
54509|19961106|||
15700|20040625|||
57902|19990712|||
54580|19961121|||
56814|19980527|||
24186|20100209|||
29126|20120316|||
47340|19920327|||
55192|19970318|||
59102|20001122|||
55260|19970627|||
54602|19961128|||
776581|20171205|||
58122|20000113|||
53576|19961118|||
28384|20150122|||
267464|20170412|||
54035|19960520|||
28218|20110719|||
21592|20080516|||
26694|20110316|||
245502|20170213|||
28475|20111102|||
23352075|20180330|||
20088|20070808|||
24348|20100108|||
36208|20150121|||
14013|20021127|||
245058|20170117|||
23394|20091030|||
23981|20110303|||
54748|19961003|||
266348|20170316|||
15408|20040401|||
22091|20090828|||
27898|20110527|||
25139|20100520|||
245485|20170213|||
46877150|20200813|||
243300|20161109|||
26634|20101217|||
23918466|20170915|||
26775|20110125|||
18815|20061226|||
57801|20111216|||
585553|20171031|||
241019|20160810|||
24500|20100211|||
26941|20110329|||
24451|20100305|||
27307|20150612|||
245226|20170125|||
25680|20100827|||
23654|20091030|||
28345|20140905|||
245567|20170215|||
25906|20100917|||
26143|20101026|||
58909|20000926|||
26770|20110201|||
23377|20091106|||
238867|20160526|||
53687|19960701|||
54726|19970506|||
29191|20120209|||
56838|19980616|||
55154|19970226|||
25228|20100720|||
13365|20020328|||
28554|20120713|||
29701|20120817|||
26654|20110125|||
23314|20090811|||
25245|20100728|||
21965|20090710|||
1604612|20180326|||
24718|20100525|20230712.0||20230712.0
48172|19940525|||
37982301|20191105|||
47289|19930607|||
15681|20040625|20240318.0||20240318.0
58696|20000718|||
15320|20040305|||
26466|20101203|||
15976|20040826|||
15490|20040426|||
57108|19990909|||
59294|20010119|||
57465|19990325|20220622.0||20220622.0
58697|20000720|||
54226|19960716|||
20203|20070823|||
13430|20020418|||
25758|20100910|20220622.0||20220622.0
536464|20170901|||
53686|19960626|||
59220|20001220|||
55401|19970618|||
58578|20000615|||
25356|20100831|20220628.0||20220628.0
27415|20140731|||
55299|19970418|||
47376|19930524|||
22131|20090903|||
14405|20030415|||
52090|19960415|||
13607|20020625|||
25826|20100915|||
27275|20110706|||
245134|20170120|||
924989|20171229|||
27452|20110316|||
35930|20141015|||
35977|20140912|||
24536|20100423|||
16065|20070430|||
266491|20170328|||
15870|20040802|||
28387|20150302|||
25112|20100623|||
25286|20150527|||
245227|20170125|||
29456|20120611|||
12989|20011227|||
23667|20091030|||
27327|20110525|||
539288|20170912|||
12888|20030106|||
850429|20171218|||
55457|19970625|||
584102|20171026|||
26324|20101125|||
242521|20161018|||
245252|20170126|||
244999|20170116|||
14067|20100226|||
267562|20170417|||
267465|20170412|||
56500|19980212|||
266874|20170330|||
23818974|20180627|||
30953|20150428|||
19048|20070124|||
27279|20141010|||
35931|20150303|||
27326|20110407|||
29239|20120315|20230731.0||20230731.0
25294|20100728|||
241328|20160823|||
54537|19961114|||
26690|20110815|||
245224|20170215|||
56742|19980701|||
54105|19960626|||
24029801|20180709|||
23419|20101105|||
23416|20150423|||
27436|20140211|||
23381|20090828|||
58617|20000529|||
30705|20150320|||
429786|20170719|||
26600|20150217|||
47418|19931119|||
28556|20150217|||
20674|20071122|||
24360|20100318|||
55424|19970710|||
47420|19931122|||
418371|20170519|||
25834|20100917|||
540536|20170915|||
47383|19930629|||
47455|19930312|||
54576|19961128|||
59266|20001229|||
56751|19980402|||
47677|19950411|||
56905|19980812|||
55559|19970808|||
15925|20040816|||
56769|19980420|20230626.0||20230616.0
28621|20150515|||
47822|19940506|||
18374|20061012|20210507.0||
13995|20021120|||
59568|20010528|||
55355|19970515|||
47305|19920228|||
47774|19940106|||
27897|20110527|||
27392|20111220|||
21221|20080228|20200811.0||
47820|19940506|||
47505|19940103|||
21709|20080528|||
27297|20110322|||
47388|19930823|||
20796|20071203|||
47472|19931108|||
18533|20061012|20190709.0||
47462|19930712|||
28653|20110929|20220428.0||20220428.0
266347|20170315|||
22158|20090929|||
19692|20070427|||
23992|20100122|20240823.0||20240823.0
238146|20160428|||
47437|19930429|20240902.0||20240902.0
24434|20100331|||
530474|20170810|||
57088|19990831|20241017.0||20241011.0
27938|20110803|||
18210|20060725|||
54223|19960808|||
13854|20020911|||
26896|20110215|20220622.0||20220622.0
29094|20120106|||
23395|20091030|||
28392|20120608|||
417553|20170516|||
57256|20001211|||
35975|20150423|||
239795|20160629|||
24029802|20180709|||
25742|20100902|||
267093|20170406|||
57717|20000406|||
416669|20170511|||
23635|20091222|20240815.0||20240815.0
266195|20170307|||
416668|20170510|||
422765|20170707|||
30210|20150515|||
244554|20161223|||
26655|20110113|||
24352|20100120|||
619204|20171215|||
25021|20110830|||
267852|20170418|||
27430|20110815|20240812.0||20240812.0
27328|20110225|||
24904|20100427|||
15717|20040625|||
242123|20160928|||
59198|20001213|||
35850|20141104|||
25534883|20180921|||
36053|20150515|||
243632|20161122|||
21165|20080228|||
24665341|20180810|||
23657|20091030|||
36277|20160331|||
536743|20170904|||
18791|20061215|||
21526|20080425|||
30276|20151231|||
268095|20170421|||
26388|20101117|20230811.0||20230810.0
28391|20150611|||
24706|20100511|||
36014|20150610|||
19602|20070516|||
244097|20161216|||
18719|20061208|||
36030|20151210|||
244650|20161228|||
414485|20170427|||
245136|20170120|||
26487|20101203|||
15774|20040707|||
23354|20091103|||
58553|20000926|||
47727|19940408|||
24597|20100413|||
243020|20161031|||
54511|19961108|||
54368|19960826|||
21764|20080716|||
47430|19920602|||
56902|19980807|||
26940|20110225|||
28583|20141203|||
58565|20000608|||
59275|20010105|||
27076|20150121|||
26517|20101207|||
55427|19970611|||
47266|19920828|20210721.0||
29806|20120817|||
47785|19940204|||
52105|19960708|||
14269|20030212|||
47725|19940408|||
57291|19990115|||
47375|19901219|20160513.0||
58197|20000301|20240711.0||20240710.0
54613|19961206|||
18379|20060816|||
56990|19990203|||
19140|20070306|||
55167|19970306|||
586373|20171019|||
36016|20151231|||
18555|20061128|||
586718|20171020|||
26884|20110302|||
776585|20171204|||
54386|19960905|||
47781|19940128|||
243150|20161107|||
36219|20150518|||
25845|20100921|||
21084|20080201|||
958365|20180201|||
25962290|20181023|||
26144|20101105|||
30853|20140702|||
27348|20150513|||
27077|20141010|||
24703|20100525|||
26569|20110107|||
25000|20100623|||
28502|20110916|||
57568|19990507|||
245354|20170208|||
28726|20111102|||
15307|20040302|||
23531|20150422|||
21619|20080925|||
15666|20040616|||
22290|20101115|||
58723|20000725|||
526112|20170808|||
54053|19960702|||
24853|20100316|||
25907|20100917|||
27068|20140123|||
423019|20170616|||
27497|20110428|||
47445|19930915|||
55474|19970704|||
36113|20150424|20230713.0||20230713.0
21167|20080319|||
23719|20091030|||
55472|19970704|||
428873|20170712|||
25109|20100520|||
24029805|20180710|||
58980|20001012|||
414489|20170426|||
242411|20161012|||
35869|20151209|||
58908|20000919|||
245953|20170301|||
26990|20110222|||
58919|20001018|||
245328|20170221|||
424586|20170621|||
18353|20060823|||
27305|20141231|||
28416|20110818|||
24410|20100120|||
21529|20080506|||
245301|20170206|||
54603|19961205|||
25931|20101015|||
35890|20150515|||
266420|20170317|||
24526|20100226|||
47336|19920113|||
17340|20061025|||
47807|19940404|||
59252|20001226|20240626.0||20240623.0
54103|19960626|||
29256|20120229|||
30388|20150422|||
56089|19980918|||
47775|19940114|||
24347|20110630|||
15972|20040825|||
25577|20100812|20200721.0||
55411|19970626|||
54527|19961112|||
55419|19970609|||
55442|19970627|||
55076|19970123|||
59669|20010628|||
54044|19960606|||
47836|19940509|||
56267|19970924|||
54542|19961118|||
27260|20120416|||
59680|20010706|||
58618|20000616|20181228.0||
15735|20040629|||
47796|19940224|||
15571|20040525|||
56277|19970929|||
57545|19990514|||
21217|20080417|||
26652|20110110|||
21963|20100623|||
241279|20160819|||
30265|20140127|||
27312|20120810|||
28385|20141030|||
21962|20090727|||
27157|20120216|||
617384|20171121|||
29302|20120425|||
27544|20110407|||
23446196|20180611|||
28269|20110929|||
21776|20080619|||
25462|20100728|||
29025|20111222|||
976923|20180301|||
29123|20120201|||
244839|20170106|||
24137|20100223|||
267160|20170413|||
57529|19990603|||
27929|20110615|||
35981|20150121|||
27249|20111125|||
35979|20150423|||
241788|20160913|||
14456|20031216|||
24323|20100316|||
28388|20111228|||
242624|20161021|||
244468|20161226|||
35948|20150424|||
423018|20170614|||
58616|20000609|||
26028|20101207|||
243224|20161104|||
28381|20140808|||
23356|20100305|||
56736|19980327|||
25463|20110719|||
26334|20120628|||
243991|20161209|||
25405|20100526|||
17657|20100929|||
25165|20100526|||
31189|20151209|||
27303|20120321|||
54515|19961108|||
27975|20110622|||
18747|20061215|||
26011|20140702|||
15602|20040531|||
36536|20150423|||
54135|19960925|20241011.0||20241011.0
56029|19970626|||
13277|20020318|||
26944|20110511|20200916.0||
47258|19920807|||
47264|19920805|||
49361|19940912|||
59556|20010518|||
56745|19980402|||
54412|19961010|||
47766|19940106|||
21759|20080625|||
14817|20030924|20190712.0||
15790|20040713|||
49360|19940912|20240207.0||20240207.0
28899186|20190108|||
28737|20111103|||
15831|20040721|||
21218|20080306|||
19138|20070306|||
14377|20030328|||
15392|20040329|||
47456|19930326|||
47337|19920327|||
23721|20091030|20200803.0||
54606|19961205|||
47319|19930621|||
25575|20100908|||
15966|20040824|20210322.0||
53404|19960308|||
47297|19931122|20220614.0||20220614.0
53492|19960425|20230403.0||20230403.0
47504|19940103|||
54000|19960528|||
47485|19931215|||
241465|20160830|||
241762|20160913|||
243382|20161111|||
14687|20030808|||
36159|20150217|||
14690|20061026|||
587944|20171106|||
421081|20170605|||
238568|20160510|||
23743|20091030|||
21102|20080220|||
35935|20150422|||
36257|20150626|||
533187|20170818|||
27429|20150325|||
526114|20170808|||
27283|20160329|||
27285|20110407|||
53682|20060705|||
569845|20171010|||
48153|19940520|||
18342|20070430|||
57763|20000427|||
268020|20170421|||
59312|20010118|||
25689931|20181026|||
268096|20170421|||
19016|20070126|||
241207|20160818|||
238145|20160429|||
27281|20140718|||
27045|20140123|||
54314|19960815|||
266033|20170324|||
55345|19970508|||
245179|20170123|||
24951|20100820|||
244147|20161213|||
55108|19970227|||
21572|20080619|||
615712|20171115|||
58313|20001212|||
26923|20110127|||
28535|20110908|||
241789|20160914|||
24953|20100421|||
28572|20150528|||
47313|19920428|||
19014|20070110|||
245781|20170217|20240425.0||20240419.0
28598|20110916|20240819.0||20240819.0
428375|20170801|||
56940|19980924|||
35989|20151222|20240920.0||20240920.0
615416|20171113|||
15933|20040817|||
552277|20170927|||
29554|20120905|||
36560|20150514|||
20102|20070813|||
533488|20170821|||
525808|20170807|||
27044|20140129|||
27702|20110506|||
243319|20161110|||
538103|20170907|||
27277|20120612|||
15709|20040623|||
27207|20110628|||
27700|20140127|||
23652|20091030|||
241818|20160920|||
56815|19980528|||
47393|19930928|20210318.0||
25003|20111018|||
57195|20000127|||
47406|19931018|||
25016|20100520|||
242453|20161013|||
25932|20101013|||
56832|19980609|||
55369|19970520|||
16009|20040903|||
56466|19980115|||
26389|20101123|20200720.0||
57913|19990721|||
24378|20100331|||
59235|20001227|20130715.0||
47479|19931118|||
54118|19970328|20190621.0||
44916|19951128|||
28557|20150630|||
15674|20040625|||
912515|20180116|||
976924|20180302|||
414831|20170502|||
15746|20040705|||
28966|20140123|||
55425|19970611|||
18526|20061120|||
29444|20120601|||
424587|20170620|||
532811|20170817|||
244714|20161229|||
54513|19970610|||
28389|20150320|||
242351|20161011|||
55015|20020409|||
15889|20040809|||
20931|20071221|||
242593|20161018|||
25705930|20181016|||
30974|20141211|||
266055|20170306|||
29299|20120329|||
25723|20101019|||
49105|19940815|||
29457|20120425|||
24266|20091225|||
241819|20160919|||
27320|20110308|||
36026|20150320|||
29458|20120613|||
56263|20001026|||
54787715|20201225|||
58939|20001018|||
18556|20061120|||
29802|20120718|||
424343|20170620|||
27282|20110608|||
24361|20100312|||
55463|20010116|||
28415|20110906|||
25110|20100430|||
27049|20120731|||
425844|20170627|||
27351|20141010|||
27318|20110308|||
18814|20061226|||
26814|20110322|||
28582|20110830|||
242792|20161021|||
243151|20161109|||
38693|20160316|||
19142|20070215|||
16032|20040909|||
58201|20000127|||
24868|20100603|||
30380|20140123|||
245019|20170120|||
20162|20070816|||
50323|19950206|||
56842|19980616|||
57583|19990618|||
18595|20061018|||
47384|19930709|||
47461|19931028|||
15313|20040218|||
20161|20100409|||
36076|20150527|||
58577|20000601|20240827.0||20240827.0
54381|19960919|||
57054|19981104|||
21152|20080130|||
24887|20100608|||
54627|19961210|||
55450|19970709|||
59122|20001120|||
47804|19940324|||
55451|19970623|20200602.0||
52540|19951220|||
28610|20120731|||
47468|19931025|||
57145|19991216|||
55443|19970616|||
56860|19980526|||
551176|20170925|20220524.0||20220518.0
28382|20120525|||
47413|19931108|20210303.0||
13836|20020905|||
15165|20040115|||
47385|19930712|||
55358|19970515|||
47778|19940128|||
57820|19990803|20170214.0||
35857|20150527|||
24409|20100429|||
49088|19940809|||
47767|19940110|||
47311|19921012|||
56313|19971014|||
23580|20091209|||
22143692|20180417|||
29350|20120423|||
27417|20141010|||
28472|20150611|||
23342|20090821|||
27860|20110520|||
57302|19990422|||
57920|19990712|||
25137|20100713|||
27391|20120726|||
57080|19990623|||
428594|20170711|||
13717|20020722|||
56993|19981119|||
54476|19961028|||
36025|20150127|||
415025|20170503|||
15607|20040601|||
240942|20160809|||
56377|19971126|||
423467|20170615|||
21766|20080731|||
240654|20160726|||
29637|20140926|||
54167|19980220|||
27298|20151223|||
28599|20111012|||
533826|20170823|||
26897|20110215|||
414629|20170427|||
539575|20170922|||
13953|20021101|||
57158|19990916|||
24161|20100205|||
245074|20170118|||
24618|20100331|||
537783|20170906|||
35548|20151210|||
243705|20161124|||
27416|20140910|||
245158|20170123|||
27404|20150528|||
30448|20140801|||
47307|19920327|||
27156|20110421|||
